rule_id,rule_type,feature,scope,scope_value,metric,severity,text
d8ce1617,Heterogeneity,products,Brand,Del Valle,SCD_score,high,"Products is +3.2pp globally on SCD Score, but -10.8pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
0be7db54,Heterogeneity,occasions,Brand,Sprite,Attention_T2B,high,"Occasions is +2.2pp globally on Attention, but -4.0pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
b5a6cbe5,Heterogeneity,occasions,Brand,Fanta,Attention_T2B,medium,"Occasions is +2.2pp globally on Attention, but -1.6pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
957f87c1,Heterogeneity,occasions,Brand,Schweppes,Attention_T2B,medium,"Occasions is +2.2pp globally on Attention, but -2.1pp in Brand=Schweppes. Reversal — drill into Brand split before briefing."
9bbf913a,Heterogeneity,occasions,Brand,Del Valle,Attention_T2B,medium,"Occasions is +2.2pp globally on Attention, but -1.8pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
bd65d41d,Heterogeneity,occasions,Brand,Sprite,Likeability_Love_Like_T2B,high,"Occasions is +3.5pp globally on Likeability, but -6.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
9f03014d,Heterogeneity,occasions,Brand,Fanta,Likeability_Love_Like_T2B,medium,"Occasions is +3.5pp globally on Likeability, but -1.6pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
bedb4431,Heterogeneity,occasions,Brand,Sprite,Experience_Recall_T2B,high,"Occasions is +3.6pp globally on Recall, but -7.1pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
18347e45,Heterogeneity,occasions,Brand,Del Valle,Experience_Recall_T2B,high,"Occasions is +3.6pp globally on Recall, but -3.5pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
6c287663,Heterogeneity,occasions,Brand,Sprite,Brand_Linkage_T2B,high,"Occasions is +3.6pp globally on Brand Linkage, but -6.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
84a67e29,Heterogeneity,occasions,Brand,Fanta,Brand_Linkage_T2B,medium,"Occasions is +3.6pp globally on Brand Linkage, but -2.0pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
22a1a609,Heterogeneity,occasions,Brand,Powerade,Brand_Linkage_T2B,medium,"Occasions is +3.6pp globally on Brand Linkage, but -1.7pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
0d8bad27,Heterogeneity,occasions,Brand,Schweppes,Brand_Linkage_T2B,medium,"Occasions is +3.6pp globally on Brand Linkage, but -1.8pp in Brand=Schweppes. Reversal — drill into Brand split before briefing."
71e91fd7,Heterogeneity,occasions,Brand,Del Valle,Brand_Linkage_T2B,medium,"Occasions is +3.6pp globally on Brand Linkage, but -1.7pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
d78d1e45,Heterogeneity,occasions,Brand,Sprite,Uniqueness_T2B,medium,"Occasions is +3.1pp globally on Uniqueness, but -2.8pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
1a1a9372,Heterogeneity,occasions,Brand,Schweppes,Uniqueness_T2B,medium,"Occasions is +3.1pp globally on Uniqueness, but -2.3pp in Brand=Schweppes. Reversal — drill into Brand split before briefing."
bffc51b2,Heterogeneity,occasions,Brand,Sprite,Shareability_T2B,high,"Occasions is +1.3pp globally on Shareability, but -4.8pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
ea77b7e7,Heterogeneity,occasions,Brand,Fanta,Shareability_T2B,medium,"Occasions is +1.3pp globally on Shareability, but -2.4pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
d65f942e,Heterogeneity,occasions,Brand,Del Valle,Shareability_T2B,medium,"Occasions is +1.3pp globally on Shareability, but -2.6pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
7c8a3bfe,Heterogeneity,occasions,Brand,Sprite,SCD_score,high,"Occasions is +10.8pp globally on SCD Score, but -3.9pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
2d0e30e2,Heterogeneity,occasions,Brand,Fanta,SCD_score,high,"Occasions is +10.8pp globally on SCD Score, but -3.7pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
4fccaa42,Heterogeneity,occasions,Brand,Del Valle,SCD_score,high,"Occasions is +10.8pp globally on SCD Score, but -6.2pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
8d112587,Heterogeneity,passion_point,Brand,Coca-Cola Zero / No Sugar,Persuasion_T2B,high,"Passion Point is +2.7pp globally on Persuasion, but -3.4pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
d878996d,Heterogeneity,passion_point,Brand,Sprite,Likeability_Love_Like_T2B,medium,"Passion Point is +3.4pp globally on Likeability, but -1.8pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
f4aa1443,Heterogeneity,passion_point,Brand,Del Valle,Experience_Recall_T2B,medium,"Passion Point is +3.2pp globally on Recall, but -2.2pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
281351a7,Heterogeneity,passion_point,Brand,Pepsi Max / Black,Experience_Recall_T2B,high,"Passion Point is +3.2pp globally on Recall, but -3.2pp in Brand=Pepsi Max / Black. Reversal — drill into Brand split before briefing."
edb2f856,Heterogeneity,passion_point,Brand,Thums Up,Experience_Recall_T2B,medium,"Passion Point is +3.2pp globally on Recall, but -1.9pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
9ac8fd05,Heterogeneity,passion_point,Brand,Pepsi Max / Black,Brand_Linkage_T2B,high,"Passion Point is +2.3pp globally on Brand Linkage, but -4.4pp in Brand=Pepsi Max / Black. Reversal — drill into Brand split before briefing."
cec57d93,Heterogeneity,passion_point,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,medium,"Passion Point is +3.2pp globally on Shareability, but -1.9pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
e20d0201,Heterogeneity,passion_point,Brand,Thums Up,SCD_score,high,"Passion Point is +2.3pp globally on SCD Score, but -9.5pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
32831343,Heterogeneity,intrinsic_elements,Brand,Del Valle,Attention_T2B,medium,"Intrinsic Elements is +2.1pp globally on Attention, but -2.4pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
282ec7e4,Heterogeneity,intrinsic_elements,Brand,Pepsi Max / Black,Attention_T2B,medium,"Intrinsic Elements is +2.1pp globally on Attention, but -1.6pp in Brand=Pepsi Max / Black. Reversal — drill into Brand split before briefing."
09267f30,Heterogeneity,intrinsic_elements,Brand,Del Valle,Likeability_Love_Like_T2B,high,"Intrinsic Elements is +3.1pp globally on Likeability, but -4.6pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
4226d88a,Heterogeneity,intrinsic_elements,Brand,Del Valle,Uniqueness_T2B,medium,"Intrinsic Elements is +1.0pp globally on Uniqueness, but -2.7pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
f6621e22,Heterogeneity,intrinsic_elements,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,medium,"Intrinsic Elements is +1.2pp globally on Shareability, but -1.8pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
e411e398,Heterogeneity,intrinsic_elements,Brand,Del Valle,Shareability_T2B,high,"Intrinsic Elements is +1.2pp globally on Shareability, but -4.1pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
545c161f,Heterogeneity,intrinsic_elements,Brand,Del Valle,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -6.1pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
c0d65ba4,Heterogeneity,intrinsic_elements,Brand,Fuze Tea,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -4.0pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
6d34bfa4,Heterogeneity,food,Brand,Thums Up,Attention_T2B,high,"Food is +1.8pp globally on Attention, but -3.5pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
82aa209d,Heterogeneity,food,Brand,Sprite,Persuasion_T2B,medium,"Food is +3.0pp globally on Persuasion, but -1.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
ad763be3,Heterogeneity,food,Brand,Del Valle,Persuasion_T2B,medium,"Food is +3.0pp globally on Persuasion, but -1.5pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
04745a50,Heterogeneity,food,Brand,Sprite,Experience_Recall_T2B,high,"Food is +2.7pp globally on Recall, but -4.2pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
afdecef7,Heterogeneity,food,Brand,Del Valle,Experience_Recall_T2B,medium,"Food is +2.7pp globally on Recall, but -2.8pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
efeb5fbf,Heterogeneity,food,Brand,Thums Up,Experience_Recall_T2B,high,"Food is +2.7pp globally on Recall, but -6.1pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
6fc4dcf2,Heterogeneity,food,Brand,Sprite,Brand_Linkage_T2B,high,"Food is +1.1pp globally on Brand Linkage, but -3.2pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
97e281d1,Heterogeneity,food,Brand,Thums Up,Brand_Linkage_T2B,high,"Food is +1.1pp globally on Brand Linkage, but -4.6pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
be625b41,Heterogeneity,food,Brand,Thums Up,Uniqueness_T2B,high,"Food is +1.6pp globally on Uniqueness, but -4.7pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
52fe5a23,Heterogeneity,food,Brand,Sprite,SCD_score,medium,"Food is +4.8pp globally on SCD Score, but -2.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
3472b0da,Heterogeneity,food,Brand,Thums Up,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -23.3pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
52399087,Heterogeneity,seasonal,Brand,Coca-Cola Zero / No Sugar,Attention_T2B,high,"Seasonal is +2.1pp globally on Attention, but -7.2pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
f3262066,Heterogeneity,seasonal,Brand,Sprite,Attention_T2B,high,"Seasonal is +2.1pp globally on Attention, but -3.1pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
2fec5594,Heterogeneity,seasonal,Brand,Fanta,Attention_T2B,high,"Seasonal is +2.1pp globally on Attention, but -7.2pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
bd79a1cd,Heterogeneity,seasonal,Brand,Coca-Cola Zero / No Sugar,Likeability_Love_Like_T2B,high,"Seasonal is +2.8pp globally on Likeability, but -5.9pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
a2ff0361,Heterogeneity,seasonal,Brand,Sprite,Likeability_Love_Like_T2B,high,"Seasonal is +2.8pp globally on Likeability, but -7.1pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
8a856dc8,Heterogeneity,seasonal,Brand,Fanta,Likeability_Love_Like_T2B,high,"Seasonal is +2.8pp globally on Likeability, but -9.1pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
f771de19,Heterogeneity,seasonal,Brand,Sprite,Experience_Recall_T2B,high,"Seasonal is +4.0pp globally on Recall, but -5.7pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
2fbc100b,Heterogeneity,seasonal,Brand,Fanta,Experience_Recall_T2B,high,"Seasonal is +4.0pp globally on Recall, but -7.7pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
e127c7f8,Heterogeneity,seasonal,Brand,Coca-Cola Zero / No Sugar,Brand_Linkage_T2B,high,"Seasonal is +4.2pp globally on Brand Linkage, but -10.0pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
c9cf152e,Heterogeneity,seasonal,Brand,Sprite,Brand_Linkage_T2B,high,"Seasonal is +4.2pp globally on Brand Linkage, but -3.4pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
2a348865,Heterogeneity,seasonal,Brand,Fanta,Brand_Linkage_T2B,high,"Seasonal is +4.2pp globally on Brand Linkage, but -5.4pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
b644f911,Heterogeneity,seasonal,Brand,Coca-Cola Zero / No Sugar,Uniqueness_T2B,high,"Seasonal is +3.1pp globally on Uniqueness, but -8.5pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
b0e722c3,Heterogeneity,seasonal,Brand,Fanta,Uniqueness_T2B,high,"Seasonal is +3.1pp globally on Uniqueness, but -7.5pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
7402f483,Heterogeneity,seasonal,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,high,"Seasonal is +1.4pp globally on Shareability, but -4.6pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
cfddf4b2,Heterogeneity,seasonal,Brand,Sprite,Shareability_T2B,high,"Seasonal is +1.4pp globally on Shareability, but -3.9pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
a8e4f61f,Heterogeneity,seasonal,Brand,Fanta,Shareability_T2B,high,"Seasonal is +1.4pp globally on Shareability, but -8.0pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
63899092,Heterogeneity,seasonal,Brand,Sprite,SCD_score,high,"Seasonal is +8.6pp globally on SCD Score, but -4.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
1e45f2ba,Heterogeneity,seasonal,Brand,Fanta,SCD_score,medium,"Seasonal is +8.6pp globally on SCD Score, but -2.9pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
5aa9a5eb,Heterogeneity,additional_elements_and_product_placement,Brand,Sprite,SCD_score,medium,"Additional Elements is -1.7pp globally on SCD Score, but +2.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
edae331c,Heterogeneity,emotions,Brand,Sprite,Attention_T2B,high,"Emotions is +2.6pp globally on Attention, but -3.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
a236bc36,Heterogeneity,emotions,Brand,Sprite,Persuasion_T2B,high,"Emotions is +3.2pp globally on Persuasion, but -6.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
d1b494ed,Heterogeneity,emotions,Brand,Sprite,Likeability_Love_Like_T2B,high,"Emotions is +3.6pp globally on Likeability, but -8.4pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
cc1fb1d7,Heterogeneity,emotions,Brand,Sprite,Experience_Recall_T2B,high,"Emotions is +2.9pp globally on Recall, but -7.1pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
161eaec8,Heterogeneity,emotions,Brand,Sprite,Brand_Linkage_T2B,high,"Emotions is +1.9pp globally on Brand Linkage, but -7.5pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
1da0c534,Heterogeneity,emotions,Brand,Sprite,Uniqueness_T2B,high,"Emotions is +2.6pp globally on Uniqueness, but -3.8pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
969e1d77,Heterogeneity,emotions,Brand,Sprite,Shareability_T2B,medium,"Emotions is +3.0pp globally on Shareability, but -2.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
54c87892,Heterogeneity,emotions,Brand,Coca-Cola / Coca-Cola Classic,SCD_score,medium,"Emotions is +1.9pp globally on SCD Score, but -1.9pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
acd39356,Heterogeneity,emotions,Brand,Sprite,SCD_score,high,"Emotions is +1.9pp globally on SCD Score, but -15.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
25f0a1da,Heterogeneity,music_style,Brand,Fanta,Attention_T2B,medium,"Music Style is +3.8pp globally on Attention, but -2.2pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
c126d240,Heterogeneity,music_style,Brand,Fanta,Persuasion_T2B,high,"Music Style is +1.2pp globally on Persuasion, but -4.1pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
29b2b33d,Heterogeneity,music_style,Brand,Fanta,Likeability_Love_Like_T2B,medium,"Music Style is +4.0pp globally on Likeability, but -2.9pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
0af5698f,Heterogeneity,music_style,Brand,Coca-Cola Zero / No Sugar,Experience_Recall_T2B,medium,"Music Style is +1.4pp globally on Recall, but -2.5pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
75f7203b,Heterogeneity,music_style,Brand,Sprite,Experience_Recall_T2B,high,"Music Style is +1.4pp globally on Recall, but -4.4pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
2dadaec7,Heterogeneity,music_style,Brand,Fanta,Experience_Recall_T2B,high,"Music Style is +1.4pp globally on Recall, but -3.2pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
bf3bf195,Heterogeneity,music_style,Brand,Fanta,Brand_Linkage_T2B,high,"Music Style is +1.6pp globally on Brand Linkage, but -5.4pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
833c82ad,Heterogeneity,music_style,Brand,Fanta,Shareability_T2B,medium,"Music Style is +2.5pp globally on Shareability, but -2.0pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
ab85f83d,Heterogeneity,music_style,Brand,Sprite,SCD_score,high,"Music Style is +3.9pp globally on SCD Score, but -5.4pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
9ec5971d,Heterogeneity,music_style,Brand,Fanta,SCD_score,medium,"Music Style is +3.9pp globally on SCD Score, but -2.5pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
c4ad9bc7,Heterogeneity,moments,Brand,Coca-Cola Zero / No Sugar,Experience_Recall_T2B,high,"Moments is -1.7pp globally on Recall, but +3.3pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
c370dbfa,Heterogeneity,moments,Brand,Coca-Cola / Coca-Cola Classic,SCD_score,medium,"Moments is +2.2pp globally on SCD Score, but -2.6pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
ed149ccb,Heterogeneity,call_to_action,Brand,Coca-Cola Zero / No Sugar,Experience_Recall_T2B,high,"Call To Action is +4.6pp globally on Recall, but -7.1pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
ac5e839b,Heterogeneity,call_to_action,Brand,Coca-Cola Zero / No Sugar,Brand_Linkage_T2B,high,"Call To Action is +1.2pp globally on Brand Linkage, but -6.7pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
ff70bdfa,Heterogeneity,call_to_action,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,high,"Call To Action is +1.6pp globally on Shareability, but -7.1pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
7b7802da,Heterogeneity,graphic_design_style,Brand,Fanta,Experience_Recall_T2B,high,"Graphic Design Style is -4.6pp globally on Recall, but +3.1pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
568fc5cd,Heterogeneity,fashion_style,Brand,Coca-Cola / Coca-Cola Classic,SCD_score,high,"Fashion Style is +10.0pp globally on SCD Score, but -3.2pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
c4be5aa5,Heterogeneity,human_presence,Market,Chile,Attention_T2B,medium,"Human is +1.2pp globally on Attention, but -1.5pp in Market=Chile. Reversal — drill into Market split before briefing."
d9b69236,Heterogeneity,human_presence,Market,Chile,Persuasion_T2B,medium,"Human is +1.4pp globally on Persuasion, but -2.5pp in Market=Chile. Reversal — drill into Market split before briefing."
874bb6ba,Heterogeneity,human_presence,Market,Ecuador,Likeability_Love_Like_T2B,medium,"Human is +2.2pp globally on Likeability, but -1.6pp in Market=Ecuador. Reversal — drill into Market split before briefing."
9484e716,Heterogeneity,human_presence,Market,Vietnam,Likeability_Love_Like_T2B,medium,"Human is +2.2pp globally on Likeability, but -2.8pp in Market=Vietnam. Reversal — drill into Market split before briefing."
ee41d799,Heterogeneity,human_presence,Market,Brazil,Experience_Recall_T2B,medium,"Human is +2.0pp globally on Recall, but -2.0pp in Market=Brazil. Reversal — drill into Market split before briefing."
42c17c39,Heterogeneity,human_presence,Market,Ecuador,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -6.5pp in Market=Ecuador. Reversal — drill into Market split before briefing."
9dad959a,Heterogeneity,human_presence,Market,Mexico,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -3.0pp in Market=Mexico. Reversal — drill into Market split before briefing."
4a5b3672,Heterogeneity,human_presence,Market,Norway,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -7.0pp in Market=Norway. Reversal — drill into Market split before briefing."
d22a945d,Heterogeneity,human_presence,Market,Pakistan,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -3.1pp in Market=Pakistan. Reversal — drill into Market split before briefing."
64388f24,Heterogeneity,human_presence,Market,United States,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -3.3pp in Market=United States. Reversal — drill into Market split before briefing."
f3d744eb,Heterogeneity,human_presence,Market,Vietnam,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -3.9pp in Market=Vietnam. Reversal — drill into Market split before briefing."
959eeeb3,Heterogeneity,human_presence,Market,Chile,Shareability_T2B,medium,"Human is +1.4pp globally on Shareability, but -2.0pp in Market=Chile. Reversal — drill into Market split before briefing."
4ff03fc6,Heterogeneity,food_presence,Market,Belgium,Attention_T2B,medium,"Food is +2.3pp globally on Attention, but -1.6pp in Market=Belgium. Reversal — drill into Market split before briefing."
0a192ba9,Heterogeneity,food_presence,Market,Chile,Attention_T2B,medium,"Food is +2.3pp globally on Attention, but -2.6pp in Market=Chile. Reversal — drill into Market split before briefing."
c384c4fc,Heterogeneity,food_presence,Market,Belgium,Likeability_Love_Like_T2B,medium,"Food is +4.0pp globally on Likeability, but -2.2pp in Market=Belgium. Reversal — drill into Market split before briefing."
69f1f8e8,Heterogeneity,food_presence,Market,Brazil,Experience_Recall_T2B,medium,"Food is +3.6pp globally on Recall, but -1.9pp in Market=Brazil. Reversal — drill into Market split before briefing."
c14cd4b8,Heterogeneity,food_presence,Market,Ecuador,Experience_Recall_T2B,high,"Food is +3.6pp globally on Recall, but -3.1pp in Market=Ecuador. Reversal — drill into Market split before briefing."
5ed13670,Heterogeneity,food_presence,Market,Vietnam,Experience_Recall_T2B,high,"Food is +3.6pp globally on Recall, but -3.2pp in Market=Vietnam. Reversal — drill into Market split before briefing."
15656eea,Heterogeneity,food_presence,Market,Belgium,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -1.6pp in Market=Belgium. Reversal — drill into Market split before briefing."
e137921f,Heterogeneity,food_presence,Market,Chile,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -2.6pp in Market=Chile. Reversal — drill into Market split before briefing."
04a4d770,Heterogeneity,food_presence,Market,Ecuador,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -1.7pp in Market=Ecuador. Reversal — drill into Market split before briefing."
389a0791,Heterogeneity,food_presence,Market,Spain,Brand_Linkage_T2B,high,"Food is +1.7pp globally on Brand Linkage, but -4.2pp in Market=Spain. Reversal — drill into Market split before briefing."
741b1f14,Heterogeneity,food_presence,Market,Norway,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -2.2pp in Market=Norway. Reversal — drill into Market split before briefing."
d4b5764b,Heterogeneity,food_presence,Market,Australia,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -2.3pp in Market=Australia. Reversal — drill into Market split before briefing."
f5ebb694,Heterogeneity,food_presence,Market,Belgium,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -2.9pp in Market=Belgium. Reversal — drill into Market split before briefing."
15f8d7ee,Heterogeneity,food_presence,Market,Chile,Uniqueness_T2B,high,"Food is +1.7pp globally on Uniqueness, but -3.4pp in Market=Chile. Reversal — drill into Market split before briefing."
29b18e03,Heterogeneity,food_presence,Market,Spain,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -2.2pp in Market=Spain. Reversal — drill into Market split before briefing."
e371d5a1,Heterogeneity,food_presence,Market,France,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -2.2pp in Market=France. Reversal — drill into Market split before briefing."
5159e6b1,Heterogeneity,food_presence,Market,Australia,Shareability_T2B,medium,"Food is +2.0pp globally on Shareability, but -2.3pp in Market=Australia. Reversal — drill into Market split before briefing."
655f127e,Heterogeneity,food_presence,Market,Belgium,Shareability_T2B,medium,"Food is +2.0pp globally on Shareability, but -1.9pp in Market=Belgium. Reversal — drill into Market split before briefing."
8adbe1e1,Heterogeneity,food_presence,Market,Chile,Shareability_T2B,medium,"Food is +2.0pp globally on Shareability, but -3.0pp in Market=Chile. Reversal — drill into Market split before briefing."
8cc861b7,Heterogeneity,food_presence,Market,Kazakhstan,Shareability_T2B,medium,"Food is +2.0pp globally on Shareability, but -2.0pp in Market=Kazakhstan. Reversal — drill into Market split before briefing."
