insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
e4b5b464,Market,Germany,Feature,human_presence,Human,Experience_Recall_T2B,Recall,positive,small,0.033,0.22,137,72,18.3,ns,0.48143,multiple_testing_risk,low,Human is associated with 0.2pp higher Recall in Market = Germany (n=137 with feature; ns).
c147e89d,Market,Germany,Feature,human_presence,Human,Brand_Linkage_T2B,Brand Linkage,negative,small,-0.15,-1.34,137,72,41.45,ns,0.33992,multiple_testing_risk,low,Human is associated with 1.3pp lower Brand Linkage in Market = Germany (n=137 with feature; ns).
96cd5587,Market,Germany,Feature,human_presence,Human,Uniqueness_T2B,Uniqueness,positive,small,0.05,0.32,137,72,38.91,ns,0.88043,multiple_testing_risk,low,Human is associated with 0.3pp higher Uniqueness in Market = Germany (n=137 with feature; ns).
02a23776,Market,Germany,Feature,human_presence,Human,Shareability_T2B,Shareability,positive,small,0.075,0.31,137,72,23.79,ns,0.66397,multiple_testing_risk,low,Human is associated with 0.3pp higher Shareability in Market = Germany (n=137 with feature; ns).
4c31d993,Market,Germany,Feature,human_presence,Human,SCD_score,SCD Score,negative,small,-0.09,-2.31,137,67,51.55,ns,0.527,multiple_testing_risk,low,Human is associated with 2.3pp lower SCD Score in Market = Germany (n=137 with feature; ns).
5b029cf7,Market,Germany,Feature,food_presence,Food,Attention_T2B,Attention,positive,small,0.109,0.58,36,173,37.76,ns,0.50807,multiple_testing_risk,low,Food is associated with 0.6pp higher Attention in Market = Germany (n=36 with feature; ns).
369c9d14,Market,Germany,Feature,food_presence,Food,Persuasion_T2B,Persuasion,positive,medium,0.422,1.59,36,173,30.18,*,0.02265,multiple_testing_risk,medium,Food is associated with 1.6pp higher Persuasion in Market = Germany (n=36 with feature; *).
c312df91,Market,Germany,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.338,2.26,36,173,37.01,*,0.04445,multiple_testing_risk,medium,Food is associated with 2.3pp higher Likeability in Market = Germany (n=36 with feature; *).
5ae1eb51,Market,Germany,Feature,food_presence,Food,Experience_Recall_T2B,Recall,positive,medium,0.377,2.95,36,173,17.93,ns,0.05577,multiple_testing_risk,low,Food is associated with 2.9pp higher Recall in Market = Germany (n=36 with feature; ns).
b72a79f9,Market,Germany,Feature,food_presence,Food,Brand_Linkage_T2B,Brand Linkage,negative,small,-0.124,-1.03,36,173,40.75,ns,0.84747,multiple_testing_risk,low,Food is associated with 1.0pp lower Brand Linkage in Market = Germany (n=36 with feature; ns).
38cfca48,Market,Germany,Feature,food_presence,Food,Uniqueness_T2B,Uniqueness,negative,small,-0.033,-0.22,36,173,39.16,ns,0.64848,multiple_testing_risk,low,Food is associated with 0.2pp lower Uniqueness in Market = Germany (n=36 with feature; ns).
f79ac92a,Market,Germany,Feature,food_presence,Food,Shareability_T2B,Shareability,positive,medium,0.299,1.13,36,173,23.8,ns,0.06869,multiple_testing_risk,low,Food is associated with 1.1pp higher Shareability in Market = Germany (n=36 with feature; ns).
dac46bc4,Market,Germany,Feature,food_presence,Food,SCD_score,SCD Score,positive,medium,0.316,7.3,36,168,48.71,ns,0.11725,multiple_testing_risk,low,Food is associated with 7.3pp higher SCD Score in Market = Germany (n=36 with feature; ns).
25c4257a,Market,Germany,Feature,product_presence,Product,Attention_T2B,Attention,positive,medium,0.242,1.3,106,103,37.2,ns,0.16389,multiple_testing_risk,low,Product is associated with 1.3pp higher Attention in Market = Germany (n=106 with feature; ns).
e6bbdeae,Market,Germany,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,medium,0.366,1.53,106,103,29.68,**,0.00405,multiple_testing_risk,high,Product is associated with 1.5pp higher Persuasion in Market = Germany (n=106 with feature; **).
2a02132c,Market,Germany,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,medium,0.23,1.59,106,103,36.59,ns,0.18041,multiple_testing_risk,low,Product is associated with 1.6pp higher Likeability in Market = Germany (n=106 with feature; ns).
99a12e96,Market,Germany,Feature,product_presence,Product,Experience_Recall_T2B,Recall,positive,small,0.133,0.91,106,103,17.98,ns,0.22488,multiple_testing_risk,low,Product is associated with 0.9pp higher Recall in Market = Germany (n=106 with feature; ns).
5af0e00c,Market,Germany,Feature,product_presence,Product,Brand_Linkage_T2B,Brand Linkage,positive,small,0.148,1.32,106,103,39.9,*,0.0264,multiple_testing_risk,medium,Product is associated with 1.3pp higher Brand Linkage in Market = Germany (n=106 with feature; *).
985afed4,Market,Germany,Feature,product_presence,Product,Uniqueness_T2B,Uniqueness,positive,small,0.179,1.16,106,103,38.54,ns,0.23554,multiple_testing_risk,low,Product is associated with 1.2pp higher Uniqueness in Market = Germany (n=106 with feature; ns).
e41a3051,Market,Germany,Feature,product_presence,Product,Shareability_T2B,Shareability,positive,medium,0.2,0.8,106,103,23.59,ns,0.16389,multiple_testing_risk,low,Product is associated with 0.8pp higher Shareability in Market = Germany (n=106 with feature; ns).
6907baef,Market,Germany,Feature,product_presence,Product,SCD_score,SCD Score,positive,medium,0.228,5.67,106,98,47.06,ns,0.09445,multiple_testing_risk,low,Product is associated with 5.7pp higher SCD Score in Market = Germany (n=106 with feature; ns).
01428ee2,Market,Germany,Feature,indoors,Indoors,Attention_T2B,Attention,positive,medium,0.22,1.16,66,143,37.49,ns,0.1476,multiple_testing_risk,low,Indoors is associated with 1.2pp higher Attention in Market = Germany (n=66 with feature; ns).
24d232df,Market,Germany,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,medium,0.202,0.86,66,143,30.18,ns,0.10152,multiple_testing_risk,low,Indoors is associated with 0.9pp higher Persuasion in Market = Germany (n=66 with feature; ns).
ed191e48,Market,Germany,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.329,2.22,66,143,36.7,**,0.00954,multiple_testing_risk,high,Indoors is associated with 2.2pp higher Likeability in Market = Germany (n=66 with feature; **).
034aac2b,Market,Germany,Feature,indoors,Indoors,Experience_Recall_T2B,Recall,positive,medium,0.307,2.08,66,143,17.78,**,0.00505,multiple_testing_risk,high,Indoors is associated with 2.1pp higher Recall in Market = Germany (n=66 with feature; **).
caf5345e,Market,Germany,Feature,indoors,Indoors,Brand_Linkage_T2B,Brand Linkage,negative,small,-0.145,-1.21,66,143,40.95,ns,0.68384,multiple_testing_risk,low,Indoors is associated with 1.2pp lower Brand Linkage in Market = Germany (n=66 with feature; ns).
109fcded,Market,Germany,Feature,indoors,Indoors,Uniqueness_T2B,Uniqueness,positive,medium,0.278,1.78,66,143,38.56,*,0.02654,multiple_testing_risk,medium,Indoors is associated with 1.8pp higher Uniqueness in Market = Germany (n=66 with feature; *).
1b2a8b9c,Market,Germany,Feature,indoors,Indoors,Shareability_T2B,Shareability,positive,small,0.019,0.08,66,143,23.97,ns,0.73975,multiple_testing_risk,low,Indoors is associated with 0.1pp higher Shareability in Market = Germany (n=66 with feature; ns).
b438bea1,Market,Germany,Feature,indoors,Indoors,SCD_score,SCD Score,positive,small,0.04,0.97,66,138,49.69,ns,0.82051,multiple_testing_risk,low,Indoors is associated with 1.0pp higher SCD Score in Market = Germany (n=66 with feature; ns).
92289658,Market,Germany,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,large,0.754,4.68,24,185,37.32,**,0.00106,"small_sample, multiple_testing_risk",medium,Outdoors is associated with 4.7pp higher Attention in Market = Germany (n=24 with feature; **). Small sample — treat as directional.
9e79fbf6,Market,Germany,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,small,0.141,0.59,24,185,30.39,ns,0.66553,"small_sample, multiple_testing_risk",low,Outdoors is associated with 0.6pp higher Persuasion in Market = Germany (n=24 with feature; ns). Small sample — treat as directional.
cfdd613d,Market,Germany,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,large,0.723,5.93,24,185,36.72,**,0.00223,"small_sample, multiple_testing_risk",medium,Outdoors is associated with 5.9pp higher Likeability in Market = Germany (n=24 with feature; **). Small sample — treat as directional.
a2bd7741,Market,Germany,Feature,outdoors,Outdoors,Experience_Recall_T2B,Recall,positive,large,0.526,4.68,24,185,17.9,ns,0.18737,"small_sample, multiple_testing_risk",low,Outdoors is associated with 4.7pp higher Recall in Market = Germany (n=24 with feature; ns). Small sample — treat as directional.
ba9a0d46,Market,Germany,Feature,outdoors,Outdoors,Brand_Linkage_T2B,Brand Linkage,positive,small,0.144,1.47,24,185,40.4,ns,0.71041,"small_sample, multiple_testing_risk",low,Outdoors is associated with 1.5pp higher Brand Linkage in Market = Germany (n=24 with feature; ns). Small sample — treat as directional.
ae22034a,Market,Germany,Feature,outdoors,Outdoors,Uniqueness_T2B,Uniqueness,positive,large,0.845,6.15,24,185,38.42,***,0.00071,"small_sample, multiple_testing_risk",medium,Outdoors is associated with 6.1pp higher Uniqueness in Market = Germany (n=24 with feature; ***). Small sample — treat as directional.
1351f193,Market,Germany,Feature,outdoors,Outdoors,Shareability_T2B,Shareability,positive,large,0.724,3.11,24,185,23.64,**,0.00289,"small_sample, multiple_testing_risk",medium,Outdoors is associated with 3.1pp higher Shareability in Market = Germany (n=24 with feature; **). Small sample — treat as directional.
09a284cf,Market,Germany,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,medium,0.289,7.26,24,180,49.15,ns,0.25077,"small_sample, multiple_testing_risk",low,Outdoors is associated with 7.3pp higher SCD Score in Market = Germany (n=24 with feature; ns). Small sample — treat as directional.
54d5e276,Market,Germany,Feature,color_spectrum,Color Spectrum,Attention_T2B,Attention,positive,large,0.608,3.22,185,24,35.01,**,0.00483,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 3.2pp higher Attention in Market = Germany (n=185 with feature; **). Small sample — treat as directional.
ff89518f,Market,Germany,Feature,color_spectrum,Color Spectrum,Persuasion_T2B,Persuasion,positive,large,0.812,3.16,185,24,27.66,***,0.00035,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 3.2pp higher Persuasion in Market = Germany (n=185 with feature; ***). Small sample — treat as directional.
14f26884,Market,Germany,Feature,color_spectrum,Color Spectrum,Likeability_Love_Like_T2B,Likeability,positive,large,0.579,3.86,185,24,33.98,**,0.00637,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 3.9pp higher Likeability in Market = Germany (n=185 with feature; **). Small sample — treat as directional.
038b7ed8,Market,Germany,Feature,color_spectrum,Color Spectrum,Experience_Recall_T2B,Recall,positive,large,0.56,3.34,185,24,15.48,*,0.02699,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 3.3pp higher Recall in Market = Germany (n=185 with feature; *). Small sample — treat as directional.
621bea6a,Market,Germany,Feature,color_spectrum,Color Spectrum,Brand_Linkage_T2B,Brand Linkage,positive,large,0.682,5.36,185,24,35.82,***,0.00032,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 5.4pp higher Brand Linkage in Market = Germany (n=185 with feature; ***). Small sample — treat as directional.
44bc2059,Market,Germany,Feature,color_spectrum,Color Spectrum,Uniqueness_T2B,Uniqueness,positive,large,0.64,3.97,185,24,35.62,**,0.00239,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 4.0pp higher Uniqueness in Market = Germany (n=185 with feature; **). Small sample — treat as directional.
8144f881,Market,Germany,Feature,color_spectrum,Color Spectrum,Shareability_T2B,Shareability,positive,medium,0.5,1.97,185,24,22.25,*,0.02838,"small_sample, multiple_testing_risk",medium,Color Spectrum is associated with 2.0pp higher Shareability in Market = Germany (n=185 with feature; *). Small sample — treat as directional.
438b405e,Market,Germany,Feature,color_spectrum,Color Spectrum,SCD_score,SCD Score,positive,large,0.673,16.52,185,19,35.02,**,0.0069,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 16.5pp higher SCD Score in Market = Germany (n=185 with feature; **). Small sample — treat as directional.
d638abf3,Market,Germany,Feature,tone,Tone,Attention_T2B,Attention,positive,small,0.054,0.29,63,146,37.77,ns,0.50176,multiple_testing_risk,low,Tone is associated with 0.3pp higher Attention in Market = Germany (n=63 with feature; ns).
4d922371,Market,Germany,Feature,tone,Tone,Persuasion_T2B,Persuasion,negative,small,-0.171,-0.72,63,146,30.67,ns,0.16618,multiple_testing_risk,low,Tone is associated with 0.7pp lower Persuasion in Market = Germany (n=63 with feature; ns).
0c371da5,Market,Germany,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,positive,small,0.08,0.55,63,146,37.23,ns,0.40023,multiple_testing_risk,low,Tone is associated with 0.6pp higher Likeability in Market = Germany (n=63 with feature; ns).
d60f7ae4,Market,Germany,Feature,tone,Tone,Experience_Recall_T2B,Recall,negative,small,-0.114,-0.8,63,146,18.68,ns,0.14863,multiple_testing_risk,low,Tone is associated with 0.8pp lower Recall in Market = Germany (n=63 with feature; ns).
1550e45b,Market,Germany,Feature,tone,Tone,Brand_Linkage_T2B,Brand Linkage,negative,medium,-0.3,-2.57,63,146,41.34,*,0.04548,multiple_testing_risk,medium,Tone is associated with 2.6pp lower Brand Linkage in Market = Germany (n=63 with feature; *).
d8e9f572,Market,Germany,Feature,tone,Tone,Uniqueness_T2B,Uniqueness,positive,medium,0.23,1.49,63,146,38.68,ns,0.11095,multiple_testing_risk,low,Tone is associated with 1.5pp higher Uniqueness in Market = Germany (n=63 with feature; ns).
bc30cc76,Market,Germany,Feature,tone,Tone,Shareability_T2B,Shareability,negative,small,-0.018,-0.07,63,146,24.01,ns,0.92058,multiple_testing_risk,low,Tone is associated with 0.1pp lower Shareability in Market = Germany (n=63 with feature; ns).
ee0b9973,Market,Germany,Feature,tone,Tone,SCD_score,SCD Score,negative,medium,-0.218,-5.38,60,144,51.58,ns,0.14711,multiple_testing_risk,low,Tone is associated with 5.4pp lower SCD Score in Market = Germany (n=60 with feature; ns).
ec018004,Market,Germany,Feature,products,Products,Attention_T2B,Attention,positive,small,0.087,0.47,78,131,37.69,ns,0.83238,multiple_testing_risk,low,Products is associated with 0.5pp higher Attention in Market = Germany (n=78 with feature; ns).
a44e7dd4,Market,Germany,Feature,products,Products,Persuasion_T2B,Persuasion,positive,medium,0.334,1.41,78,131,29.93,**,0.00548,multiple_testing_risk,high,Products is associated with 1.4pp higher Persuasion in Market = Germany (n=78 with feature; **).
65f93994,Market,Germany,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,small,0.147,1.03,78,131,37.01,ns,0.36196,multiple_testing_risk,low,Products is associated with 1.0pp higher Likeability in Market = Germany (n=78 with feature; ns).
5300cbda,Market,Germany,Feature,products,Products,Experience_Recall_T2B,Recall,positive,small,0.127,0.89,78,131,18.11,ns,0.38094,multiple_testing_risk,low,Products is associated with 0.9pp higher Recall in Market = Germany (n=78 with feature; ns).
f0de3b80,Market,Germany,Feature,products,Products,Brand_Linkage_T2B,Brand Linkage,positive,small,0.093,0.82,78,131,40.26,ns,0.20708,multiple_testing_risk,low,Products is associated with 0.8pp higher Brand Linkage in Market = Germany (n=78 with feature; ns).
a1203cb3,Market,Germany,Feature,products,Products,Uniqueness_T2B,Uniqueness,negative,small,-0.024,-0.16,78,131,39.18,ns,0.72191,multiple_testing_risk,low,Products is associated with 0.2pp lower Uniqueness in Market = Germany (n=78 with feature; ns).
4601f30b,Market,Germany,Feature,products,Products,Shareability_T2B,Shareability,positive,small,0.122,0.48,78,131,23.81,ns,0.32581,multiple_testing_risk,low,Products is associated with 0.5pp higher Shareability in Market = Germany (n=78 with feature; ns).
478e37d9,Market,Germany,Feature,products,Products,SCD_score,SCD Score,positive,medium,0.207,5.12,78,126,48.04,ns,0.14079,multiple_testing_risk,low,Products is associated with 5.1pp higher SCD Score in Market = Germany (n=78 with feature; ns).
